CRS_NAME,COURSES_ID,TERM_REPORTING_YEAR,C4AP
DAN-123,1549,2012,1
ECE-129,1689,2014,1
BIO-101,270,2018,22
BIO-115,276,2012,3
CIS-114,870,2017,2
COU-120,988,2015,6
CRJ-105,1290,2017,4
CRJ-109,1293,2015,2
ART-219D,5499,2014,5
ART-220C,5501,2020,6
ART-221A,5626,2020,14
BIO-149,322,2016,6
CIS-120A,872,2019,8
COU-109,984,2018,5
SPA-187,4744,2020,5
THE-105D,5167,2020,3
THE-108A,5169,2012,1
THE-214,5091,2014,1
PEF-140F,5265,2020,3
SNL-108,4459,2013,3
SPA-123A,4571,2011,4
SPA-154B,4673,2012,2
SPA-154C,4674,2013,2
SPA-156FF,4698,2020,5
FIR-181D,5814,2020,4
GEG-135,2400,2017,2
GER-103,2448,2017,1
HIS-109,2845,2011,4
MUS-137,3410,2016,2
PEF-101B,5390,2016,1
CUL-164D,1411,2013,1
DAN-142,1575,2011,2
ECE-100,5340,2012,3
ECE-129,1689,2019,4
ECE-205,5713,2019,4
FIR-104,2187,2012,2
ART-143,199,2019,7
ART-201A,5770,2019,10
ART-241C,5632,2015,1
ART-244,261,2017,4
BIO-101,270,2017,7
BIO-121,279,2011,1
THE-111K,4865,2012,1
THE-111S,4873,2012,1
THE-127,4884,2014,1
ITA-102,3034,2015,5
MUS-118A,3285,2017,1
MUS-136,3409,2011,1
PEF-104C,5295,2017,1
PEF-116C,5423,2020,3
PSY-101,4352,2014,14
ENG-217,2065,2017,7
FIR-171B,5550,2015,2
FIR-171C,5551,2014,2
FIR-181D,5814,2017,2
GEL-101,2403,2017,7
HUM-105,2984,2019,8
CUL-226,1501,2016,2
DAN-121,1547,2012,1
ECE-127,1687,2012,1
ENG-202,2049,2011,5
ENG-205,2050,2017,5
ENG-212,2060,2020,15
BSN-105,485,2013,11
BSN-155A,514,2016,2
CRJ-105,1290,2016,2
CUL-114,1361,2017,2
CUL-163D,1398,2014,2
CUL-202,1495,2014,2
ANT-107,49,2013,5
ART-216,231,2013,5
ASL-101,5775,2019,9
BSN-101A,5539,2020,30
BSN-110A,5540,2019,31
BSN-110C,488,2012,8
SPA-121B,4566,2017,3
SPA-182,4738,2019,6
SPA-199H,4817,2017,2
WLD-101,4944,2011,6
WLD-128B,5321,2018,24
MAT-118,3154,2016,3
MUS-101,3259,2013,9
MUS-130A,3308,2016,2
PEF-123C,5235,2014,1
REL-101,4389,2012,4
SOC-114,4501,2011,6
DMA-101,5273,2019,5
ENG-209,2057,2017,2
FRE-252,2370,2012,2
FRE-253,2371,2013,2
GEG-134,2399,2016,8
HEA-149,2740,2019,11
CHM-103,833,2015,5
CUL-101,5732,2017,5
CUL-164A,1408,2015,3
CUL-169A,1419,2019,5
DAN-107B,1519,2012,2
DAN-127B,5134,2013,2
ANT-110,51,2013,2
ART-104,83,2013,2
ART-106,85,2015,9
ART-120B,5108,2017,1
ART-214,5657,2017,5
ART-239B,5114,2020,1
THE-136D,5211,2014,3
WLD-125A,5406,2013,2
WLD-125C,5233,2015,2
WLD-126A,5407,2020,1
WLD-133,5033,2016,8
MAT-105,3146,2011,4
MAT-202,3234,2012,5
SPA-154Q,5304,2016,2
THE-107,4850,2011,2
THE-111P,4870,2012,1
THE-134A,5184,2013,5
ENG-218,2066,2017,3
ETH-202A,2167,2014,5
FIR-172A,5552,2019,1
FIR-173A,5555,2020,1
HEA-149,2740,2017,2
JPN-101,3056,2017,3
ART-241A,5636,2020,4
BIO-115,276,2018,13
BSN-158,5739,2018,1
CUL-162C,1392,2020,6
ECE-109,1679,2011,2
ENG-108,1878,2013,6
ANT-131,53,2011,2
ART-114,92,2012,7
ART-148,206,2014,4
ART-212,227,2019,15
BSN-101A,481,2013,9
CIS-102,867,2018,6
WLD-120A,5220,2014,6
WLD-128B,5321,2014,6
WLD-140A,5416,2020,2
SOC-101,4492,2014,12
SPA-160CC,4715,2017,2
SPA-160E,4717,2011,2
SPA-180A,4734,2012,6
THE-112A,4876,2013,9
WLD-116,5916,2019,2
GEL-110,2412,2013,3
MOA-230,3246,2013,2
MUS-201,3442,2012,2
PEF-101FA,5179,2020,3
PEF-124C,5245,2020,3
PEH-101,4229,2012,1
ETH-202B,2168,2013,5
FIR-104,2187,2018,6
GEG-101,2373,2020,20
GEG-107,2382,2015,4
GEG-107,5844,2020,5
GEL-108,2410,2020,4
COU-125,993,2011,2
CRJ-108,1292,2011,4
CRJ-110,1294,2017,3
DAN-114A,1532,2012,1
DMA-121,1583,2019,26
ENG-202,2049,2017,7
ART-102,81,2017,7
ART-221A,5626,2016,2
ART-221D,5629,2019,14
CIS-120B,873,2016,1
CRJ-110,1294,2018,10
CUL-106,1358,2019,8
SPA-193B,4807,2016,1
SPA-220B,5822,2018,26
SPE-101,4830,2016,1
THE-111N,4868,2011,1
SNL-101,4453,2011,4
SOC-102,4493,2014,6
SOC-131,4502,2014,1
SPA-156DB,5805,2018,5
SPA-156E,4695,2014,2
SPA-160EE,4718,2020,1
HIS-104,2840,2018,15
JPN-142,3075,2013,2
MUS-141B,3420,2015,4
PEF-100G,5389,2018,4
PEF-104A,5408,2020,3
PHS-116,4287,2013,1
CUL-169A,1419,2014,2
CUL-169C,1421,2011,2
CUL-172C,1426,2014,3
CUL-172F,1429,2018,7
GEG-135,2400,2013,1
GEL-102,5278,2015,10
ART-111,5532,2012,10
COU-121,989,2018,5
CRJ-102,1287,2015,10
DAN-125B,5125,2014,2
DMA-101,5273,2013,1
ENG-215,2063,2019,20
WLD-118D,4963,2011,2
WLD-120A,5981,2018,24
MUS-133B,3401,2014,3
POL-107,4329,2016,2
SOC-111,4500,2014,5
SPA-157C,4703,2011,4
SPA-193A,4806,2012,4
THE-110,4853,2015,2
ENG-221,2079,2020,9
GEG-108,2383,2015,6
GER-102,2447,2011,6
HIS-104,2840,2011,4
ITA-142,3043,2019,1
MUS-126F,3301,2012,1
ANT-106,48,2011,3
ART-201,211,2015,6
ART-239A,5113,2014,3
BSN-136,504,2014,1
COM-130,5337,2017,2
ECE-101,1671,2020,12
SPA-181A,4736,2020,5
SPA-183A,4739,2012,2
WLD-125C,5233,2020,1
SPA-156FF,4698,2015,2
SPA-157E,4705,2018,12
SPA-157F,4706,2019,12
SPA-160F,4719,2013,2
SPA-170B,4726,2016,4
SPA-170C,4727,2017,4
MUS-147,3427,2013,1
PEF-101HA,5183,2020,3
POL-101,4323,2012,3
PSY-113,4361,2017,2
REL-105,4393,2011,4
SNL-102,4454,2011,6
ETH-201,2166,2012,5
EVS-104,5645,2019,22
FIR-102,2185,2011,2
FIR-176,2291,2013,2
GEG-105,2380,2012,1
MUS-130A,3308,2012,1
ART-119B,5106,2018,1
ASL-201,5782,2019,9
BIO-210,327,2019,13
BSN-155A,514,2012,1
BSN-158A,516,2014,1
BSN-158B,517,2015,1
WLD-140C,5040,2012,2
SOC-103,4494,2013,7
SPA-101,4559,2020,24
SPA-199A,4815,2012,2
SPA-199D,4816,2013,2
SPA-203,4820,2018,46
THE-136C,5208,2012,1
PEF-126B,5907,2020,3
PET-100,4235,2012,2
PHI-101,4239,2014,6
PHI-205,4248,2018,16
PHY-107,4307,2013,4
PHY-108,4308,2012,4
FRE-143,2355,2014,2
ITA-102,3034,2018,4
JPN-203,3085,2015,5
MAT-203,3235,2014,5
MUS-113,5869,2020,5
PEF-104C,5295,2019,4
CIS-100,865,2014,2
CIS-101,866,2013,2
CIS-102,867,2012,2
COU-124,992,2019,6
ECE-126,1686,2017,1
FIR-182C,5816,2020,4
ART-213,5536,2015,9
ART-214,5657,2016,3
ART-223,5660,2015,5
ART-228A,5111,2015,15
ASL-202,5783,2019,9
BIO-141A,319,2020,4
SPA-201,4818,2019,34
SNL-106,4458,2014,2
SPA-157B,4702,2011,4
SPA-180A,4734,2016,1
SPA-185A,4741,2019,6
SPA-186B,4743,2014,2
SPA-187,4744,2015,2
GER-102,2447,2015,1
MUS-123,3290,2016,2
MUS-130A,3308,2013,3
MUS-141C,3421,2018,5
PEF-101K,5186,2018,4
REL-102,4390,2013,4
CAO-122,707,2016,1
CUL-128,1366,2014,1
CUL-163G,1401,2017,1
ECE-202,5348,2015,3
ENG-211,2059,2020,6
GEG-113,2384,2019,26
ANT-110,51,2017,3
ART-116,94,2019,22
ART-147,203,2016,2
ART-201A,5770,2017,1
ART-219B,5075,2015,6
BIO-110,274,2019,17
THE-111R,4872,2011,1
WLD-117B,4959,2011,2
PEF-135M,5260,2016,1
SPA-154B,5559,2017,2
SPA-154E,4676,2019,6
SPA-154M,4683,2015,2
SPA-156A,4689,2011,2
SPA-184A,4740,2017,2
MUS-104D,3266,2012,4
MUS-113,3281,2015,6
MUS-248A,5285,2017,2
MUS-248B,5286,2016,2
PEF-104E,5296,2020,3
PEF-135H,5263,2017,1
FIR-172B,5553,2019,1
FIR-174A,5556,2016,2
HIS-110,2846,2014,7
ITA-253,3055,2012,2
MAT-104,3145,2012,3
MAT-104,3145,2018,13
CUL-226,1501,2013,3
DAN-142A,5147,2015,2
DAN-142B,5148,2014,2
ENG-221,2079,2013,3
FIR-101,2184,2011,2
FIR-171B,5550,2018,1
BIO-204,325,2012,6
BSN-117,491,2015,1
CRJ-112,1296,2019,10
CUL-102,1355,2020,17
CUL-106,1358,2014,5
CUL-163E,1399,2013,2
ART-105,84,2011,2
ART-242,260,2014,2
ASL-203,5784,2019,9
BSN-105,485,2018,16
BSN-107,5503,2014,3
BSN-118,492,2012,1
SPA-157B,4702,2019,12
SPA-188,4745,2016,2
SPA-212,4824,2011,12
GER-103,2448,2015,1
MAT-118,3154,2012,5
MUS-130C,3310,2018,5
PEF-101G,5292,2016,1
POR-142,4347,2012,2
RUS-143,4448,2012,2
COU-128,5856,2019,6
CUL-101,5732,2018,9
DAN-102B,1506,2012,1
DAN-107B,5378,2013,2
ECE-110,1680,2015,3
GEG-105,2380,2015,4
ART-221C,5628,2016,2
ASL-102,5776,2018,16
BIO-210,327,2013,3
CIS-115,871,2013,2
CIS-120B,873,2013,2
CRJ-112,1296,2020,9
SPA-183A,4739,2017,2
WLD-146C,5426,2018,6
MUS-125B,3294,2015,3
PEF-101B,5390,2020,3
PEF-140C,5434,2020,3
PET-101,4236,2012,1
PHI-103B,4242,2013,4
SPA-160C,4714,2015,2
DAN-125D,5127,2012,1
ETH-203C,2172,2016,2
FIR-181C,5812,2018,5
HEA-149,2740,2013,4
ITA-102,3034,2012,6
MOA-236,3254,2018,11
ANT-103,43,2016,3
ART-111,5532,2020,38
ART-135B,186,2016,1
ART-215,230,2016,3
CHM-101,831,2012,5
CIS-135A,5081,2013,2
WLD-133,5033,2011,6
SPA-105,4562,2019,8
SPA-121A,4565,2018,10
SPA-121B,4566,2018,10
SPA-122CA,5800,2019,6
SPA-156C,4692,2015,2
SPA-157G,4707,2016,4
CUL-162B,1391,2018,5
CUL-168A,1416,2015,2
FIR-172C,2286,2013,2
MUS-104F,3268,2011,4
MUS-116E,5959,2020,5
PHS-102,5680,2016,2
ANT-103,43,2018,21
ART-101,80,2019,18
ART-148,206,2011,3
ART-216,5659,2017,3
ART-220A,5109,2018,15
ART-241A,5636,2015,1
SPA-157J,4709,2018,12
SPA-182,4738,2013,2
THE-128D,4888,2011,5
WLD-120C,5222,2016,2
PSY-102,5342,2020,16
PSY-104,4355,2017,6
PSY-211,4379,2011,2
PSY-211,5302,2013,5
SPA-122A,4568,2012,4
SPA-122C,5729,2017,3
PEF-101AA,5173,2017,1
PEF-140C,5434,2018,4
PEF-140D,5262,2017,1
PHY-106,4306,2011,4
PSY-101,4352,2012,14
PSY-101,4352,2020,31
FIR-167,2277,2012,2
FIR-172C,5554,2018,1
GEG-134,2399,2018,34
HIS-101,2837,2012,6
MAT-204,3236,2018,25
MUS-133A,3400,2015,3
BIO-121,279,2013,1
BSN-101A,5539,2019,34
CRJ-110,1294,2016,1
CUL-163C,1397,2013,2
DAN-114A,1532,2011,2
ECE-101,5338,2014,4
ART-103,5268,2019,45
ART-116,5656,2019,22
ART-143,199,2020,6
ART-148,206,2018,11
BSN-190,526,2016,2
COU-120,988,2012,6
MUS-119A,5978,2019,10
PEF-125B,5252,2018,4
PHY-106,4306,2018,18
SPA-154A,5558,2019,6
SPA-156DB,5805,2020,4
HEA-144B,2733,2013,2
HEA-145,2734,2012,2
MAT-102,3141,2020,7
MAT-106,3147,2015,6
MAT-107,3148,2014,6
MUS-103,3261,2012,9
CRJ-109,1293,2012,2
CRJ-112,1296,2012,9
ECE-102,1672,2016,3
ENG-207,2052,2013,3
FRE-102,2342,2013,6
FRE-142,2354,2014,2
ANT-101,41,2016,3
ANT-105,47,2014,1
ART-112,5533,2017,1
ART-113,5529,2020,21
ART-114,5534,2014,12
BSN-110B,5541,2014,9
SPA-157C,4703,2019,12
SPA-157J,4709,2020,10
SPA-193A,4806,2013,6
WLD-117A,4958,2013,6
WLD-128C,4976,2012,2
WLD-128C,5322,2016,2
SOC-101,4492,2011,8
SPA-122D,4570,2013,4
SPA-154N,4684,2013,2
SPA-154P,4685,2012,2
SPA-154Q,5304,2014,2
SPA-156B,4691,2020,1
PEF-101C,5291,2016,1
PEF-124B,5244,2017,1
PHS-111,4281,2017,5
PSY-106,4357,2012,4
PSY-107,4358,2013,4
SNL-101,4453,2013,4
GSE-105,2553,2015,2
HIS-105,2841,2012,2
MOA-228,3244,2015,2
MUS-133A,3400,2016,2
MUS-141B,3420,2016,2
MUS-210,3446,2012,1
CUL-164C,1410,2012,1
CUL-171,1423,2012,2
CUL-172G,1430,2012,4
ECE-100,1670,2017,1
ECE-125,1685,2011,2
GEG-135,2400,2014,2
BSN-110C,5542,2015,3
BSN-136,504,2018,5
BSN-210,555,2014,2
CHM-100,830,2016,8
CIS-106,6166,2020,5
CUL-106,1358,2011,4
ANT-102,42,2017,7
ANT-131,53,2013,2
ART-211,226,2016,3
BSN-137,5944,2019,5
BSN-210,555,2020,1
CRJ-101,1286,2016,2
SPA-160G,4721,2020,1
THE-130,4890,2012,3
THE-228C,4933,2011,3
JPN-102,3057,2017,5
PEF-140F,5265,2017,1
POL-107,4329,2020,11
PSY-102,5342,2016,5
SPA-156B,4691,2014,2
SPA-156D,4694,2011,2
CRJ-107,1291,2014,2
ECE-127,1687,2015,1
EVS-102,5643,2020,5
FIR-167,5276,2013,3
FRE-101,2341,2013,4
GER-143,2456,2017,1
ART-210A,5624,2015,4
ART-219D,5499,2016,3
ART-221C,5628,2017,4
ART-248,264,2015,6
ART-249,265,2016,1
ASL-106,5780,2018,4
SPA-156AA,4690,2019,1
SPA-156FF,4698,2019,6
SPA-160G,4721,2014,2
SPA-181A,4736,2015,2
WLD-107B,4949,2012,6
WLD-126B,5236,2015,2
PSY-210,5335,2015,8
REL-101,4389,2015,4
SNL-103,4455,2014,6
SNL-201,4488,2014,6
SOC-106,4497,2020,13
SPA-122B,4569,2015,3
MUS-141C,3421,2014,4
PHI-104,4243,2013,2
PHS-111,4281,2016,3
PHY-104,4304,2013,4
PSY-111,4360,2018,4
PSY-113,4361,2013,4
CUL-172A,1424,2012,4
ECE-103,1673,2020,15
ENG-209,2057,2014,2
FIR-170B,2279,2014,1
GEL-102,2404,2013,4
JPN-143,3076,2019,1
BIO-201,323,2011,3
CAO-152A,716,2015,1
CHM-100,830,2017,10
CHM-103,833,2012,5
CIS-112,868,2011,2
CUL-169B,1420,2018,5
ART-106,85,2018,16
ART-221A,5626,2014,1
ART-239B,5114,2018,1
BIO-113,5634,2017,3
BSN-102,5737,2016,2
BSN-122,497,2019,6
THE-111L,4866,2012,1
WLD-120B,5221,2018,6
MAT-203,3235,2012,5
PEF-125C,5253,2016,1
PSY-210,4378,2014,8
SPA-157A,4701,2018,12
SPA-195A,4812,2013,2
THE-105E,5168,2017,2
EVS-103,5644,2017,6
GEG-106,2381,2014,4
GEL-103,5279,2012,5
GEL-110,2412,2017,7
HIS-113,2849,2017,4
MAT-109,3150,2020,9
CAO-165A,733,2013,1
CRJ-108,1292,2013,7
CUL-106,1358,2012,5
ECE-125,1685,2014,1
ENG-209,2057,2013,1
ENG-217,2065,2018,28
ART-210B,5625,2015,2
BIO-102,271,2014,4
BIO-112,5633,2020,5
BIO-212,328,2018,19
BSN-136,504,2012,1
CHM-101,831,2011,4
SPA-156FF,4698,2017,2
SPA-156GG,4700,2016,2
SPA-160CC,4715,2014,2
THE-101,4841,2014,7
THE-136C,5493,2014,3
WLD-112C,4954,2013,6
MUS-119B,5161,2016,2
MUS-125A,3293,2014,3
PEF-100G,5389,2016,1
PEH-101,4229,2015,1
SPA-154K,4681,2012,2
SPA-156C,4692,2018,1
EVS-103,5644,2018,22
EVS-103,5920,2018,22
FIR-102,2185,2020,5
FIR-174A,5556,2020,1
FIR-182B,5811,2020,4
MUS-111,3275,2013,7
COM-122,957,2012,2
COU-123,991,2011,2
CUL-125,1364,2017,2
DAN-109B,1523,2011,2
ECE-102,5341,2014,6
ENG-202,2049,2014,7
ANT-101,41,2020,19
ART-142,198,2011,3
BIO-101,270,2014,10
BIO-149,322,2015,8
BSN-102,5112,2013,9
BSN-125,498,2020,15
SPA-160E,4717,2013,2
SPA-186A,4742,2011,2
SPA-202,4819,2014,13
WLD-101,5311,2016,8
PSY-106,4357,2017,1
PSY-211,5302,2014,6
SPA-122E,5730,2019,7
SPA-124A,4575,2016,2
SPA-157F,4706,2011,4
SPA-157H,4708,2017,4
PEF-121B,5217,2015,1
PEF-123C,5235,2019,4
PET-103,4238,2012,1
PHY-107,5891,2020,12
PHY-207,5893,2018,18
PLS-151,4317,2014,2
GER-103,2448,2013,6
HIS-127A,5087,2016,3
HUM-101,2980,2019,8
HUM-105,2984,2013,4
MUS-130C,3310,2013,3
MUS-133A,3400,2012,1
CIS-100,865,2018,6
CIS-101,866,2016,1
CUL-163C,1397,2016,1
DAN-112B,1529,2011,2
DAN-117C,5120,2012,1
GEG-105,2380,2014,2
ART-228A,5111,2016,10
BIO-204,325,2014,7
COM-130,5337,2019,8
COU-124,992,2011,4
COU-125,993,2018,5
CRJ-102,1287,2012,10
THE-105A,5164,2012,1
THE-110,4853,2012,2
THE-135A,5193,2014,3
WLD-100,4943,2012,6
WLD-146B,5424,2017,2
MUS-248L,3461,2015,1
PEF-125A,5251,2019,4
PEF-135F,5259,2016,1
PHY-105,4305,2016,4
SPA-156A,4689,2019,1
SPA-186B,4743,2012,2
CUL-162A,1390,2012,2
ECE-125,1685,2019,4
ENG-108,1878,2015,6
FIR-181D,5814,2019,5
GSE-115,2557,2016,1
MUS-104F,3268,2020,11
ANT-105,47,2019,10
ART-120A,5107,2016,3
ART-135B,186,2017,3
ART-219A,5074,2018,6
ART-241B,5637,2020,4
ASL-101,5775,2017,3
THE-128C,4887,2012,4
PEF-124A,5242,2014,1
POR-141,4346,2011,2
SPA-154R,4687,2017,2
SPA-156G,4699,2013,2
SPA-170C,4727,2014,4
THE-109,4852,2011,3
GEG-134,2399,2020,24
GSE-110,2555,2018,11
MAT-118,3154,2020,21
MAT-202,3234,2020,10
PEF-101C,5291,2018,4
PEF-101FA,5179,2017,1
BSN-102,5112,2020,30
BSN-110A,486,2013,12
CIS-115,871,2016,1
CRJ-103,1288,2011,2
CUL-164A,1408,2011,2
GEG-107,2382,2019,11
ART-111,89,2011,10
ART-143,5769,2017,3
ART-210,225,2011,7
BSN-115,5738,2020,10
BSN-152B,511,2018,1
CHN-142,860,2019,1
SPA-199A,4815,2015,2
WLD-100,6164,2020,2
WLD-140C,5040,2015,2
JPN-142,3075,2011,2
MAT-202,3234,2014,5
REL-102,4390,2011,4
SOC-107,4498,2017,6
SPA-102,4560,2017,12
SPA-124A,4575,2012,4
ENG-219H,2075,2012,1
ENG-219J,2076,2013,1
GEL-101,2403,2013,3
HIS-112,2848,2013,4
JPN-101,3056,2019,9
JPN-101,3056,2020,6
ECE-101,5338,2020,12
ENG-101,1871,2017,1
ENG-102,1872,2016,1
ENG-206,2051,2019,12
ENG-212,2060,2014,7
ENG-216,2064,2014,7
CIS-100,865,2017,2
CIS-102,867,2015,2
CUL-114,1361,2018,6
CUL-120,1362,2020,7
DAN-116G,5116,2014,2
DAN-117A,5117,2015,2
ANT-105,47,2018,8
ART-119B,5106,2016,1
ART-214,229,2014,6
ART-220C,5501,2015,3
ART-248,264,2011,5
BSN-110A,486,2020,27
SPE-101,4830,2019,4
THE-108,4851,2011,5
WLD-120A,5220,2017,8
WLD-126A,5407,2016,2
WLD-147C,5246,2017,2
PEF-104F,5297,2018,4
PSY-111,4360,2014,3
SPA-121B,4566,2011,4
SPA-160A,4711,2016,2
SPA-170B,4726,2020,6
SPA-181D,4737,2013,2
ECE-204,1832,2015,1
ETH-100,2156,2018,6
GEG-106,2381,2015,6
HUM-102,2981,2011,3
MUS-112,3278,2018,5
MUS-141B,3420,2018,5
BSN-110C,5542,2020,12
CAO-120,5077,2016,3
CHM-116,838,2011,3
DAN-101,5272,2014,2
ECE-121,1684,2011,2
ECE-202,5348,2012,3
ART-111,5532,2018,51
ART-201,211,2012,4
ART-213,5536,2017,6
BSN-100,480,2020,29
BSN-117,491,2012,1
CUL-169C,1421,2020,5
SPA-171B,4729,2012,4
THE-111B,4856,2012,1
THE-118,4881,2011,2
THE-228B,4932,2012,2
WLD-120A,5220,2018,24
MUS-133C,3402,2017,2
POL-204,4340,2016,2
PSY-102,4353,2013,8
REL-107,4395,2015,4
SOC-102,4493,2011,4
SPA-155,4688,2014,6
ECE-124,5083,2014,3
ECE-202,1830,2016,1
MAT-103A,3143,2019,13
MAT-203,3235,2017,8
MOA-238,3256,2017,2
MUS-118A,3285,2018,5
ART-112,5654,2016,3
ART-114,5534,2017,14
ART-220,235,2012,7
BSN-135,503,2015,4
BSN-251,557,2015,1
CAO-157A,726,2018,6
THE-111M,4867,2011,1
SPA-122C,5729,2018,10
SPA-123D,4573,2020,5
SPA-160CC,4715,2020,1
SPA-195D,4813,2011,2
SPA-203,4820,2020,27
THE-105D,5167,2013,2
PHY-107,5890,2020,12
PHY-208,5894,2019,18
POL-101,4323,2020,14
PSY-101,4352,2016,6
SOC-111,4500,2011,3
SPA-102,4560,2012,12
JPN-203,3085,2017,5
MAT-102,3141,2011,3
MAT-118,3154,2015,5
MOA-238,3256,2019,11
PHI-104,4243,2015,2
PHS-116,4287,2011,3
CUL-163K,1404,2017,3
CUL-163L,1405,2013,2
CUL-172G,1430,2014,4
EVS-102,5643,2016,6
FIR-174A,5556,2014,2
GEG-135,2400,2020,16
ART-141,197,2013,9
ART-143,5769,2020,6
ART-219A,5074,2014,5
BSN-115,490,2013,4
CAO-110,705,2012,1
CAO-120,5077,2014,3
SPA-160C,4714,2012,2
SPA-172A,4731,2012,4
WLD-141A,5528,2016,4
PSY-111,4360,2011,1
SNL-203,4490,2013,6
SPA-122CA,5800,2017,3
SPA-141,4666,2015,5
SPA-156GH,5806,2019,5
SPA-157G,4707,2014,4
MUS-130C,3310,2016,2
MUS-134A,3405,2017,2
PEF-100B,5287,2019,4
PEF-101HA,5183,2017,1
PHY-105,4305,2017,6
PSY-107,4358,2018,9
FIR-170C,5735,2016,2
GEL-104,2406,2019,1
JPN-103,3058,2014,6
MAT-102,3141,2019,13
MAT-107,3148,2013,5
MUS-130B,3309,2017,2
COU-122,990,2012,2
CUL-103A,5949,2020,8
DMA-101,5273,2020,4
DMA-121,1583,2014,6
ECE-202,1830,2014,3
ENG-102,1872,2015,5
ANT-101,41,2012,5
ART-112,5533,2018,2
ART-145A,200,2015,4
ART-214,5657,2015,7
ART-221E,5630,2017,4
ART-234,250,2015,7
SPA-123B,4572,2015,3
SPA-154J,4680,2012,2
SPA-199H,4817,2012,2
WLD-107B,5315,2013,6
WLD-146A,5422,2019,2
PEF-140B,5300,2019,4
PET-100,4235,2014,2
PLS-152,4318,2012,2
PSY-107,4358,2015,4
SNL-120A,4460,2011,2
SPA-121D,4567,2012,4
ITA-142,3043,2013,2
JPN-103,3058,2019,9
MAT-104,3145,2014,3
MOA-240,3258,2020,9
PEF-118A,5431,2015,1
PEF-123A,5232,2015,1
CUL-163H,1402,2013,4
CUL-163J,1403,2018,5
ECE-202,1830,2020,8
FIR-170C,2280,2011,1
GEG-115,2386,2011,3
GEL-110,2412,2016,5
ASL-102,5776,2020,6
ASL-104,5778,2019,1
BIO-204,325,2016,4
CAO-120,5077,2019,6
CIS-113,869,2015,2
CIS-115,871,2011,2
ANT-102,42,2019,31
ART-103,82,2018,52
ART-135A,5270,2020,17
ART-215,230,2013,4
ART-223,238,2017,3
ART-248,264,2013,5
SPA-156EE,4696,2016,2
SPA-187,4744,2013,2
WLD-102,5525,2016,2
MUS-118A,3285,2012,1
MUS-147,3427,2015,1
PEF-101FA,5179,2019,4
PEF-140F,5265,2019,4
SOC-102,4493,2016,3
SPA-156B,4691,2016,2
CUL-101,1354,2013,6
CUL-162B,1391,2017,1
ECE-110,5347,2018,9
ENG-205,2050,2012,5
ETH-202C,2169,2020,14
JPN-143,3076,2011,2
BIO-203,324,2018,17
BSN-117,491,2018,5
BSN-125,498,2016,2
CAO-154,722,2011,1
CIS-113,869,2019,6
CIS-135B,5082,2017,2
BSN-111,489,2012,3
COM-122,957,2014,2
COU-121,989,2017,1
COU-126,994,2016,1
CRJ-105,1290,2014,10
CUL-172D,1427,2017,2
WLD-125C,5233,2018,6
FRE-103,2343,2020,6
MOA-237,3255,2012,2
MUS-130C,3310,2012,1
SPA-154B,5559,2018,6
SPA-181D,4737,2020,5
WLD-117B,5320,2020,1
CUL-172E,1428,2016,2
DAN-120B,1546,2012,1
DAN-126B,5130,2014,2
ENG-101,1871,2019,4
ENG-219K,2077,2011,1
FRE-101,2341,2018,12
ANT-110,51,2011,2
ART-101,80,2013,11
ART-103,5268,2013,15
ART-122,5269,2015,10
ART-146,202,2014,10
BSN-110B,5541,2017,9
THE-134C,5189,2012,1
WLD-146C,5426,2012,2
PET-104,5523,2018,4
PET-106,5524,2019,4
SPA-123B,4572,2020,5
SPA-124,4574,2012,4
SPA-143,4668,2011,6
SPA-185A,4741,2015,2
HEA-140C,5793,2020,10
MOA-228,3244,2012,2
MUS-104B,3264,2018,13
MUS-112,3278,2016,2
PEF-100GA,5166,2017,1
PEF-104F,5297,2016,1
ECE-101,1671,2016,2
ECE-103,1673,2013,6
ENG-107,1877,2013,8
FIR-153,2259,2013,3
GEL-114,5712,2020,11
GER-253,2476,2014,2
BSN-210,555,2017,2
BSN-215,556,2015,2
CAO-123,5078,2015,1
COU-121,989,2012,4
CUL-163G,1401,2018,5
CUL-171,1423,2015,2
ART-118,5535,2017,16
ART-213,228,2011,7
ART-233,5662,2017,3
ART-247,263,2019,8
BSN-122,497,2011,1
CRJ-113,1297,2015,4
SPA-101,4559,2017,10
SPA-184A,4740,2018,6
WKX-102,4940,2012,2
ITA-103,3035,2013,6
MAT-106,3147,2019,21
MAT-107,3148,2018,21
MUS-103,3261,2017,1
PEF-140D,5262,2019,4
PHI-103B,4242,2015,4
ENG-202,2049,2020,15
ENG-207,2052,2018,8
FIR-173A,5555,2016,2
FRE-141,2353,2017,1
GSE-101,2551,2019,12
HIS-105,2841,2014,2
ART-112,90,2011,10
ART-135B,186,2020,9
ART-219A,5074,2020,6
ART-249,265,2019,1
BSN-100,480,2018,33
BSN-135,503,2011,3
SPA-181A,4736,2012,2
SPA-186B,4743,2018,6
THE-105E,5168,2019,8
WLD-112D,5526,2015,2
PEF-124A,5242,2019,4
RUS-141,4446,2013,2
SPA-101,4559,2019,31
SPA-160FF,4720,2016,2
SPA-160G,4721,2017,2
SPA-160GG,4722,2013,2
ECE-109,1679,2018,4
ENG-219D,2071,2011,1
ETH-202B,2168,2019,18
FRE-142,2354,2012,2
MAT-104,3145,2020,7
MOA-240,3258,2014,4
CAO-152A,716,2012,1
